,custom_id,annotation,unprocessed,processed,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
8885,1.2395620077513318e+18,0.0,@Sywert En buiten dat ....\\nIk heb begrepen dat er delen van het HIV virus in dat kreng zijn aangetroffen door chinese wetenschappers.\\nEn wat valt dat HIV virus ook al weer aan?\\nJuist,denk echt economische machten zoals china italië economisch zelfmoord plegen griepje,4,1,1,1,0,1,1,0,1,2
8886,1.2395577600874045e+18,1.0,@SweetLakeB Als je geen corona word je wel besmet in de achterlijke lange rijen bij de kassa of de menigte waar je jezelf doorheen moet proppen met je mandje,teletekstpagina debiel idee komen klootjesvolk coronavirus boksnnhopelijk geven groen licht,5,0,0,3,0,1,4,0,1,0
8887,1.2395615673285018e+18,1.0,@Rob_7tifour Sorry beetje erg stom om met zoiets naar voren te komen vind jezelf ook niet? of vind je dat er nu nog meer duizenden doden of zelfs honderdduizenden gaan vallen om dit achterlijk ondoordachte krankzinnige plan door te voeren. #coronanl,overleg nicht virginia usa,0,2,1,0,2,0,0,0,0,0
8888,1.2393580430596383e+18,2.0,02:08 en ik kijk op yt hoe een blanke guy naar china gaat om daar zijn bestelling te doen in het chinees om die mensen hun reactie te zien. Corona lockdown is lit...,all haatbaarden blij,2,2,2,0,1,2,0,2,1,1
8889,1.2393736217909412e+18,2.0,@Dries_Suetens @lievenscheire Puntenberekening voor het klassement puns met een goeie punchline: Iedereen tien op tien. De prijs: een doos punaises,schalk soort debiel rivm ggd testen afgenomen zeggen nix hand koekoek,2,0,0,0,0,0,0,0,0,2
8890,1.2396186019566387e+18,1.0,@OlifaNT op advies van de mongolen van @rivm https://t.co/p9JKbwmipo,corona mee vallen zie retweet speculatief kapitaal beschikbaar beurzen overvloedige qe beleid centrale banken paniek doet structureel gaat aanrichten gecreeerde doos pandorra blijken,1,0,0,1,0,1,1,0,1,1
8891,1.2396250053879726e+18,1.0,@Skelderellie @ZihniOzdil @rivm Zelden zo debiel op Twitter tegen gekomen,zeggen achterlijk mensen italië opgehaald,1,0,0,0,0,0,0,0,0,1
8892,1.239623016922964e+18,1.0,Enndan heb ik het niet eens over dat achterlijke #hamsteren wat mensen in Armoede niet kunnen doen. Of ze (ik)  hebben nu noodgedwongen meer boodschappen als normaal gedaan zodat andere rekeningen blijven liggen. Omdat ze anders niets hebben door t gehamster,oude doos foto prowein leverancier port collectie plaats duitsland ontmoeten portugal verband coronavirus prowein jaar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8893,1.239623427662721e+18,1.0,Geen totale #lockdownnl want de mensen worden toch wel ziek. Nou #hamsteren van wc papier was verstandig. Zitten de tokkies nu lekker in de woonkamer met al die rollen om hun heen.... #COVID2019NL 😂😂,best gek eigenlijk mensjes twitter zijnnnéén haatbaard weigert vrouwen handen schudden iedereen ufcnnnu crisis advies rutte ivm coronavirus handen schuddennheel nederland ufuf goor stinkcollegasnnhoe,1,1,0,0,1,0,1,0,0,1
8894,1.2396152009548923e+18,1.0,@VandeWerkvloer @ItsMeAlex45 @Little_one_Ann Er zijn wereldwijd momenteel tokkies met coronapaniekstress,deblock gezondheid belgië wedstrijd verspreid coronavirus snelst ongelooflijk achterlijk land waarin leven,0,4,2,0,0,2,0,3,0,0
8895,1.2394993462421422e+18,0.0,De helft van de patiënten op de intensive care is jonger dan 50 via @nrc #coronavirusNederland #jongeren zijn extra vatbaar! Waarom?Feesten zuipen party’s hoeren en snoeren laat naar bed drugs je moeder uitschelden vrije seks alles moet kunnen vieze Phone  https://t.co/Dzor47M9zN,school zsm dicht kinderen checken protocollen rivm achterlijk kop zand china wuhan begin,0,1,0,0,0,0,0,0,0,0
8896,1.2396372089293128e+18,0.0,Hebben onze politici last van een andere virus die de hersenen aantast? Misschien ook in lockdown in kantoortje tot ze tot hun zinnen zijn gekomen en maatschappij vooropstellen en niet hun achterlijke ego’s #coronavirus #regeringsformatie #formatie #Belgie #politics,aandelen aandelen bedoel invaliditeit uitkering handjes schudden debiel flupke cedric frere,0,0,0,0,0,0,0,0,0,0
8897,1.2396275840922092e+18,2.0,Nekslag voor de bloemenhandel. Op het eerste gezicht lijkt het erop de Duitse bloemenwinkels dicht moeten. Groothandel mag open blijven maar daar zal het niet druk worden...\\nCoronavirus: Was in Deutschland jetzt schließen soll – und was nicht - WELT https://t.co/YwXyz1S8bD,ging mis incoronazionngeen halbe mongolen greta hakbarthunberg podium zetten nwaar gele mongolen sleutels hebbennnchopchopinnno,2,0,0,1,0,0,1,0,1,1
8898,1.2396350821404303e+18,2.0,Hoe gaan we hier mee om ?  Dan wordt logistiek toch eens een ander beroep \\n#coronanederland \u2066@rivm\u2069\\n\\nOnderzoek: coronavirus overleeft een dag op kartonnen doos | Bright https://t.co/SqcnHObkD8,gezondheidsdiensten zeggen mondkapjes werken achterlijke idioten zeggen corona rivm,4,3,0,0,1,0,0,2,0,2
8899,1.2396866153348833e+18,1.0,@Aboujahjah Wat deze mongool niet beseft,ziek ziek ziek ziek lijkt alsof verkeerd gaan rivm echt mongolen geld krijgen,4,2,1,2,2,2,0,1,0,1
8900,1.2395702095073444e+18,2.0,Laten we de zwerver aan zijn lot over of moet die ook 2 weken in zijn doos onder de brug blijven? #thuisblijven,ma gasten stop freaken debiel corona virus,2,1,0,0,0,0,1,1,0,3
8901,1.2395788816039485e+18,1.0,@N0stijl @SweetLakeB @rivm @bruno_bruins @MinPres @geertwilderspvv @thierrybaudet Jij denkt als je tut zegt dat ik nog luister ? \\n\\n.......,trots laten zien opgetreden achterlijke vingerwijzens rivm ziekenhuis gorinchem ivm nalatigheid lag überhaupt plan ministerie nederland blij ogen geopend,3,6,1,1,4,2,1,5,0,4
8902,1.2395767394556477e+18,1.0,@OopssOopss702 @Scipio57287639 @vadderiVRT Dacht je dat wij dat niet wisten. Zo achterlijk en naïef zijn we nog niet en dan nog zo’n wansmakelijke foto’s zien!!! Echt om fier op te zijn op zulke politici!!! Het gaat hier niet om het Coronavirus,geraffineerde poging mollahs iran schot houden vs schuld geven misdaad mollahs coronavirus coronaoutbreak iran lang verzwegen meneer erg geliefd benieuwd hiervan vinden,0,2,0,0,0,0,0,0,0,0
8903,1.2395782815712215e+18,1.0,@SweetLakeB @moeva18 @rivm @bruno_bruins @MinPres @geertwilderspvv @thierrybaudet Uhm tut kijk jij het nieuws even terug van de afgelopen dagen,krant achterlijk nederland telegraaf vindt gortig wordennbuza laat mee n italie achterlijke eikels lopen buzann,0,0,0,0,0,0,0,0,0,1
8904,1.239570191186608e+18,0.0,Die achterlijke te oranje clown van een Trump wilde een bedrijf dat aan een vaccin werkt overnemen en - als het vaccin er is - het alleen voor de U.S. inzetten. \\n\\nMet andere woorden:\\n\\nF*ck de rest van de wereldbevolking.\\n\\n#coronanederland #COVID2019NL \\n\\nhttps://t.co/T5OgiQtHU3,hoi ginny inderdaad grote dozen komt voornamelijk maximale gewicht doos zitten moment testen uitgevoerd nieuwe verpakkingsmethoden,3,1,0,1,0,0,1,1,1,2
8905,1.23960912019977e+18,2.0,Het #coronavirus overleeft een dag op een kartonnen doos en 3 dagen op plastic en roestvrij staal https://t.co/hporlsL7dz #coronapocolypse,homos kerken kerk amsterdam ontfermt bijvoorbeeld gevluchte homo nigeria staat terug sturen italië,3,2,0,0,1,0,0,2,0,1
8906,1.2395988241229783e+18,1.0,@_Frummel_ @EWdeVlieger @NPORadio1 Moeder natuur? volgens mij is dat een valse nicht geworden   ......coronavirus,idiote gekte doordat iedereen ineens mondkapjes gaat inslaan schijnveiligheid doos bestellen patiënten operaties beschermen überhaupt bestellen toekomst coronavirus,0,0,0,0,0,0,0,0,0,0
8907,1.2396101564402647e+18,2.0,Onderzoek: coronavirus overleeft een dag op kartonnen doos https://t.co/VT6ruJJN8y,mensen hamsteren wtf iedereen achterlijk,2,0,0,0,0,1,1,0,1,0
8908,1.2395975160873288e+18,1.0,@Marijkegroot Mensen zijn achterlijk 👀👀👀\\nOf bedoelde ze tgv corona geen werk maar niet ziek? #hoopikmaar,rivm schuld geven verkeerde mening,5,6,4,2,3,4,2,4,2,3
8909,1.2396006253499965e+18,2.0,@NUnl Corona de schuld geven is wel heel kort door de bocht,vegan hardloopster klaagt vleeslucht buren via vegan ziekte erger corona virus trut geroosterd varkensvlees strot douwendeze wereld massaal gek,0,0,0,0,0,0,0,0,0,0
8910,1.239602875736752e+18,1.0,@Golfnl @NGF_ Met alle respect @ngf jullie gaan ervan uit dat golfers achterlijk zijn of onder een steen leven. Virologen vinden het prima om buiten te zijn. Golf is geen contact sport,lok zwarte blanke fascisten gegaan fvd pvv club genoot kampen via corona virus uitschakelen,0,0,0,0,0,0,0,0,0,0
8911,1.2396101273612124e+18,2.0,Maak me straks even wakker als #Rutte een doos tissues naast zich heeft staan en halverwege in tranen uitbarst. Ik krijg nog liever het #coronavirusNederland dan naar dat gewichtige,femke halsema gaat coronamaatregelen gezonde tegenzin handhaven telegraafpremium via mokkel volkomen gestoord coronavirusnl coronavirus,0,0,0,0,0,0,0,0,0,0
8912,1.2396012883394314e+18,1.0,Als Rutte vanavond bij de persconferentie bekend gaat maken dat de Supermarkten maatregelen gaan nemen durf ik te wedden dat de tokkies die nu maximaal zijn wezen hamsteren ook morgen weer (op gecontroleerde afstand) in de rij staan. Je zou maar tekort komen hè.,maakte dochter flikker test hand jaar bleek hartstikke doof ud,3,3,0,0,1,1,0,3,0,1
8913,1.2395978179262054e+18,1.0,Konings dag events cancelen is wel vreemd? Waarom dan tot 6 april de lockdown? Ik snap er echt geen flikker meer van jullie doen maar iets in dit land denk ik........ #coronanederland,eis vrijheid corona voud terug sterkt ooit minder slaaf thuisonderwijs ging prima,1,3,1,0,0,0,0,1,0,0
8914,1.2396096314267116e+18,1.0,Hoe debiel kan je als land zijn om zo’n concert nog door te laten gaan terwijl de halve wereld plat ligt. #cardif #corona https://t.co/Weq2I8Wr8J,interview lieve nicht collega lezen artikel schijt corona,2,1,0,1,0,0,2,0,1,2
8915,1.239461942827389e+18,0.0,@jphruiter @skaffy12 @evdbemd @rivm Jouw experts weten geen flikker https://t.co/jtyfjq1lbE,muts gaat corona maatregelen gezonde tegenzin handhaven verkeerde signaal burgemeester dient geven zeker grote stad laat voorbeeld nemen wangedrocht afgezet,0,1,0,0,0,1,0,1,0,0
8916,1.2394672130122424e+18,1.0,Vandaag vergeet ik de Coronacrisis want deze match staat heel den dag op hier thuis! Tainmont is a fucking legend 😍 https://t.co/I48IiBKrOB,poetin nnook interessant filmpje moreels vertelt corona virus afrikanen ziekte blanke man,1,1,0,0,0,1,0,1,0,0
8917,1.2394682286587617e+18,1.0,Ik hoop echt dat mensen gaan stoppen met hamsteren. Vind t debiel gedrag. Ik heb zelf niet besloten te hamsteren,terechte keiharde kritiek sheila sitalsing column virusangst burgerrechten verkracht coronamaatregelen persconferentie covidnl downtheroad netherlands jinek,0,1,0,0,0,0,0,0,0,0
8918,1.239462363679658e+18,2.0,@yrrah_knigo Ze trekt corona in verband met de agrarische sector....... Zoiets als de agrarische sector de schuld geven wanneer mensen harder dan 100 km/u blijven rijden😡,vorig jaar punt stond eind leven maken psychiater gesprek gevraagd eigenaar geweigerd zelfmoord plegen bek houden zelfmoord bijstand werk coronanl ggz,0,0,0,0,0,0,0,0,0,0
8919,1.239327876983468e+18,1.0,dat achterlijke hamsteren geeft me lowkey echt stress over wat voor adviezen nederlanders nog meer niet opvolgen🤡,oude doos rivm,1,1,0,1,1,1,0,0,1,1
8920,1.239509666788528e+18,1.0,Appie de Gheyn lijkt nog steeds op een oorlogsgebied: hamsterende tokkies en veel -heel veel- lege schappen https://t.co/J4m714YQ4m,gisteren grote kartonnen doos thuisgebracht namens werkgever maatregelen nemen,6,0,0,3,0,0,2,0,0,4
8921,1.2395136335179448e+18,1.0,Plus graag bij de kassa controleren op hamsteren. Dat je maximaal 1 van alles mag meenemen. Bonuskaarten inzetten om te controleren of er achterlijk veel wordt ingekocht op schaarse artikelen als handgel. https://t.co/vLb1zVZIZw,normaal postnl knker trut zegt quarantaine zit pakketje buren aannemen vanavond terug komen nieuwe manier werken corona tijd,0,1,0,0,0,0,0,0,0,1
8922,1.239520508124762e+18,2.0,Tresoar en Obe zijn tot en met 6 april gesloten i.v.m. #Corona / Tresoar en Obe binne oant en mei 6 april sletten y.f.m. Corona https://t.co/VJbEN0Yen0,coronatijden brengen schuld geven amerikanen,0,0,0,0,0,0,0,0,0,0
8923,1.2395887484232376e+18,1.0,Al de mensen die hamsteren voor water... achterlijk zijn jullie. Één voor één,achterlijk zonop moment zitten oorlog situatie nen begint klimaat onzinner gaan moment dag honderden mensen dood coronavirus nongelofelijke paardenlul,2,0,0,0,0,0,0,0,0,0
8924,1.2395830717348086e+18,1.0,als iedereen die zo nodig moet hamsteren dat nu de komende dag doet dan kan ik volgende week ook weer normaal me dingetjes halen voor max 1 week.  De hamster tokkies moeten zich erg schamen tegenover de medemens! hoop dat ze zwaar voedselvergiftiging krijgen. https://t.co/3Of8Sb8nhz,denken offline onderwijsoplossingen kansarme gezinnen geval coronacrisis langer duurt idee voeling krijgen doelgroep samen zoeken oplossingen,1,6,4,0,2,3,0,1,0,0
8925,1.2388365617704182e+18,1.0,Waarom zie ik alleen tokkies hamsteren,verschijnen coronavirus komen achterlijken hol gekropen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8926,1.2388390230383452e+18,1.0,#ikblijfthuis zeg dat lekker even tegen die achterlijke #hamsteraars.,eerste rifaap gezicht hoest,2,7,1,1,1,2,2,5,0,1
8927,1.2388388540917883e+18,1.0,heb liever corona dan dat ik zo achterlijk ben😂😂😂😂😂😂😂😂 https://t.co/AB9VwDvDEf,driebergen huisarts carin littooij vorige week ziek besmetting coronavirus zondag zat praatprogramma tafel jeroen pauw fidan ekiz social media kreeg ervan langs wát onverantwoordelijke muts zegn,1,6,4,0,2,3,0,1,0,0
8928,1.2388364198477332e+18,1.0,@StolkCorine Dacht dat het wel zou meevallen. Maar wist niet wat ik zag toen ik vandaag in de supermarkt was. Je zal maar toiletpapier nodig hebben... STOP met dit achterlijke en asociale hamsteren!,dodelijker uiteindelijkncorona eenzaamheidnde bescherming fysische ten koste psychische andersomnwe nemen vrijheid kansarme jonge generatie compleet gezondheid verwende generatie paar jaar lengen,1,1,0,1,0,0,1,0,1,1
8929,1.2388376463712297e+18,1.0,@ alle mongolen die gaan hamsteren,debiel zodanig openbaart heden helder coronavirus,6,6,1,1,2,2,1,4,0,3
8930,1.2388305188478444e+18,0.0,Zelf handen wassen wordt multiraciaal via deze zgn ‘ras-neutrale’ posters met blanke hand die zwarte hand wast en omgekeerd... Belachelijker dan dit wordt multicul/anti-racisme niet! Of is de zwarte hand gewoon een vuile hand die blank moet worden 😱? #corona https://t.co/YBxFptc1BE,exactly paar maanden gedacht ces afgelast blame hoeren corona,2,2,0,1,2,1,0,0,0,2
8931,1.2387563318274007e+18,1.0,Nog een zo\n achterlijke persconferentie @minpres en ik block je. https://t.co/v7Q7rH1qCA,grote voordeel thuiswerken raam openzetten constant vrouwelijke collegas hoort klagen tocht afdeling thuiswerken coronavirusnl,2,0,0,1,0,0,1,0,1,1
8932,1.2387553624650998e+18,2.0,Begrijp ik het goed? Is dit nu de oude blanke Hollywood-elite die \seksisme\ en \racisme\ schreeuwt?\\n\\nStel je voor dat we alle oude blanke wetenschappers en medici aan de kant zetten en de rest ermee aan de slag laten gaan,burgers schuld geven belijdt nheef rutten gekozen groep besmetting heef rutten gekozen groep besmetting groepsimmuniteit manier coronavirus lijf gaan,1,0,0,0,0,0,0,0,0,0
8933,1.238753281742119e+18,2.0,Zojuist bij Ah Dordrecht: bij de kassa een pak melk geruild voor een doos eieren. 😅 #ruilhandel #covid #Covid_19 #corona #coronapocalypse https://t.co/4EiyDkTMHL,mwanheb idee overgrote deel onderschatting tokkie gedrag onderschatting ingedaald denk bedoel obergebleven tokkies eenmaal incalculerenndie zul italië spanje,0,1,0,0,0,0,0,0,0,0
8934,1.2387586173833462e+18,1.0,Echt een schande dat terwijl overal mensen hun stinkende best doen die #CoronaCrisis zo goed mogelijk tegen te gaan de @klm weer ongeveer als eerste over overheidssteun begint. Echt flikker op en haal die K van Koninklijk maar weg. https://t.co/4oL62yd8Px,nederland zon achterlijk land,0,0,0,0,0,0,0,0,0,0
8935,1.2387646578102518e+18,2.0,mn oma stuurt constant van die doorstuurberichten over corona in de groepschat en dan sturen mn tante en nicht etc die allemaal medische studies doen of medische banen hebben dat het nepnieuws is ahhaha,corona vuile dekmantelg,0,1,0,0,0,0,0,0,0,0
8936,1.238765798598103e+18,2.0,Creatief met corona: genieten van \buiten\ nu ik met griep en koorts absoluut binnen moet blijven. Met een kopje thee erbij en een muts op vindt oma dit best aangenaam. https://t.co/sFz63SDuYh,doe straks allochtoon tuig coronacrisisregels laars lapt,2,7,2,1,3,4,1,7,0,2
8937,1.2388746542463877e+18,1.0,En gaan jullie stoppen me hamsteren? Mensen zijn zoooooooo achterlijk en egoïstisch,irritant vind seconden afloop persconferentie tv programma komt incompleet samenvattend overzicht gezegd achterlijk ofzo,0,0,0,0,0,0,0,0,0,0
8938,1.238886708453802e+18,1.0,@DiederikJekel  helemaal met je eens .Het is echt volslagen debiel dat hamsteren,eentje oude doos tijd food foodies brewers beer belgium belgiumlockdown covid,1,0,0,0,0,0,0,0,0,0
8939,1.2388852443984364e+18,1.0,@coronahulp Aan de mensen die achterlijk veel aan het inslaan zijn mogen van mij mentale #coronahulp krijgen.,hero kreeg mee ga dragen alternatief vanmorgen huppelkutje,5,2,0,1,1,0,1,2,1,2
8940,1.2388859190563308e+18,0.0,@FranckenTheo @BenWeyts Theo sorry dat ik het nu zeg maar zo een tweet in coronatijd?\\nJe bent achterlijk Theo!,god schuld geven corona pandemie zon beetje hetzelfde avondspits snelweg rennen god schuld geven aangereden,2,0,0,0,0,0,1,0,0,0
8941,1.238882886964646e+18,1.0,Buitenlandse Zaken raadt alle reizen naar het buitenland af \\n\\nZijn jullie allemaal achterlijk @JanJambon ?! Wat soort maatregelen zijn deze?!\\nALLE GRENZEN MOETEN POTDICHT!\\nOf wilt u jaren lang met deze crisis blijven?! 🤦🏻\u200d♀️ #coronavirusBE \\n\\nhttps://t.co/AAnkhmLUGK via @HLN_BE,verneem blanken mozambique weggejaagd,1,3,0,1,0,0,1,1,0,1
8942,1.2388725793158308e+18,1.0,Los van de achterlijke inhoud van die boodschap,meest achterlijke hoorde persconferentie,1,2,0,0,1,0,0,1,0,0
8943,1.2388733640197202e+18,0.0,@MinPres Wat een achterlijk eigenwijs kabinet en achterlijke on’deskundigen’ (RIVM) hebben we toch. Deze zogenaamde wetenschappers cq on’deskundigen‘ hebben wereldfaam volgens @MinPres 😂. Nou,halsema debiel seniele vrouw corona,1,1,0,0,0,0,0,0,0,1
8944,1.2388835427063357e+18,0.0,@1966Marjan @alberthein De aso\s en de tokkies in Nederland hamsteren. Spreek mensen er op aan als je dit ziet. Ik spreek mensen er op aan op hun aso gedrag. Als nu meer mensen dit nu ook eens gaan doen. #hamsteraars,denkt frenske soms geldpot onuitputtelijk coronacrisis kost mogelijk miljard achterlijke greendeal zoiets europa wereld belangrijker dingen hoofd eu denkt geld nexit,1,0,0,0,0,0,0,0,0,0
8945,1.2388768535505797e+18,0.0,@ewaldeng Ik wens jou een heel snel en pijnloze Corona virus toe.\\nWat een vuile vieze aso ben jij om meer dan 30.000 werknemers hun baan te ontzeggen. Egoïstische klootzak 😡\U0001f92e😤,o achterlijke tweets verlost ij blijft partij politiek bedrijven,1,3,1,1,3,2,1,3,0,0
8946,1.23885577667396e+18,1.0,Natuurlijk zijn supermarkten gebaat bij goede verkoop. Hebben ze echter ook geen verantwoordelijkheid in dit achterlijke hamsteren?,achterlijke trump keer duidelijk maken wereld eigendom amerika amerika landen onderdeel wereld n ntrump,1,5,4,1,3,2,1,3,1,1
8947,1.2388554968216248e+18,1.0,@jesseklaver Kunnen de politici zich wat krachtiger uitspreken tegen dat achterlijke hamsteren?,zie hamsteren kopvodden zag gaan pakken wc papier,0,1,0,0,0,1,0,0,0,0
8948,1.2388456196718756e+18,2.0,Het #coronavirus eerst weglachen als een hoax en dan Obama de schuld geven van slechte gezondheidszorg in de VS. Trump has no limits. #FailedPresident https://t.co/56AMRgcI6o,be sorry kind evenals trut beseffen echt aandacht besteed gaat coronavirusdat pers mee bezig houdtonbegrijpelijk,1,1,0,0,0,0,0,0,0,0
8949,1.238847642915963e+18,1.0,Landen die wij zogenaamd achterlijk vonden,filmverslag bewijst ondertekening marrakesh pact blanke europese cultuurvolkeren decimeren enerzijds coronavirus anderzijds massamigratie bevorderen islam wereld afrika afrikaanse bevolking stijgt eeuw miljard,0,0,0,0,0,0,0,0,0,0
8950,1.2388525204176036e+18,0.0,Voor al die achterlijke schapen van Nederland. Moet je eens zien wat ze volgende week in de folder hebben staan. #AH #coronapocalypse #coronavirusNederland #COVIDー19  #toiletpapier #Nederland https://t.co/2w363jN1r7,deurbeleid ziekenhuizen strenger gewordennmijn nicht herft zeker corona levensbedreigend ligt thuis,0,0,0,0,0,0,0,0,0,0
8951,1.2388484332026102e+18,0.0,@ShipSpottingNL @geertwilderspvv @rivm @NOS @TelGraaf @ADnl @thierrybaudet Je hoeft toch niet naar school zegt die man als je niet wilt. Ben je koelie ofzo begin naar die fucking ships de spotten en niet domme shit praten hier graftak.,lief dagboekncorona dag supermarkt gegaan e doos wijn vrees morgen lopen wishmeluck,0,3,1,1,0,0,0,0,0,0
8952,1.238847204846121e+18,1.0,De tokkies in de straat hebben voor het gemak van Corona maar even een springkussen neer gezet. Lekker met de hele buurt er in en omheen.\\n\\n🤦🏼\u200d♂️,brief ancbewind gaan blanke kleinsake uitsluit covidhulp,0,4,2,0,1,3,0,4,0,0
8953,1.2389518609308303e+18,2.0,Vandaag zowaar nog een doos met 10 eieren op de kop getikt. Sorry voor het #hamsteren,begrijpt echt hè zie nieuws zoal gebeurt dag italië spanje vuile egoïst denkt denk gezondheid iedereen,1,3,1,1,0,2,1,1,1,1
8954,1.2389551710503363e+18,1.0,Wie wil deze debiel failliet zien gaan? #rt #corona #shameonyou  https://t.co/DWqXVbpTkg,trut functie gezet bijna heel nederland richtlijnen kabinet rivm houden gaat guisarts besmettingsgevaar anderen wijde wereld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8955,1.2389561545684828e+18,0.0,Volksvertegenwoordigers. De hoeren van de macht. En daar doe ik het beroep prostituée tekort mee. #coronavirus #Coronavirusnl https://t.co/58kCCFjYZm,klopt nmaar r thuiswerken flikker,4,3,0,0,1,0,0,3,0,1
8956,1.2389497675788984e+18,1.0,@annexum_huib Ik vind het sowieso achterlijk dat corona niet op EU niveau wordt besloten. Al die landen die anders handelen leidt alleen tor onzekerheid en  vertraging.,amerikaanse conservatieven willen algeheel abortusverbod corona medisch noodzakelijke operaties mogennbeseffen zwarten latinos geboren criminaliteit én stemmen democraten,1,3,0,0,0,0,0,3,0,1
8957,1.2389527254439404e+18,0.0,@sebasdiekstra Nederland is idd erger met al die griffos. Mazelen epidemie begon ook steeds in middeleeuws Staphorst en Genemuiden... inteelt verzwakt ook de genen. En hersenen klaarblijkelijk. Laat onder curatele stellen. #coronanederland,actie steuntje rug ondernemers gekke tijd euro korting doos pin kassarollennn tm nnkassasysemen kassarollen pinrollen coronavirusnl,4,5,2,2,4,2,1,4,0,1
8958,1.2386114244919951e+18,1.0,@GaafmetdeGraaf Ja achterlijk hè ... nu kan t ineens wel. Moet je straks eens kijken. Bevalt iedereen het zo goed dat een hoop mensen (die het kunnen doen) blijven thuiswerken en zo hoort t ook. Het milieu gaat erop vooruit,volgende jaar praalwagen carnaval aalst zien onderwerp covid ndat geweldig lachen joden althans debielen iq nik benieuwd hoever achterlijken gaan,2,2,1,0,0,1,0,1,1,0
8959,1.2386035006129603e+18,1.0,@EelcoHoecke @thierrybaudet @LodewijkA @jesseklaver Al deze mongolen ouwe haha,lidorganisatie concerns bezorgd mensen gemeenschappen kansarme economisch achtergestelde landen hulp coronacrisis hoofd bieden daarbij gaat vaak vrouwenndaarom shecarescovid campagne nn,1,0,0,0,0,0,1,0,0,1
8960,1.238859071169745e+18,2.0,Wie had verwacht dat Trump zelfs een reisverbod voor blanken in zou gaan stellen? #coronavirus,dominee waarschuwt kinderen corona schuld telegraafpremium via man gelovigen zieker besmet coronavirus stop soort achterlijke culturen,0,2,0,0,0,0,0,0,0,1
8961,1.2388602332391793e+18,1.0,@Rob030LR @geertwilderspvv Ik hoor het al jij en het @rivm hebben de wijsheid in pacht terwijl de rest van de wereld achterlijk is.,domme achterlijke gladiool,3,3,1,0,1,1,0,1,1,1
8962,1.2388632586412032e+18,1.0,Nederlanders zijn zo lekker nuchter. Maar hamsteren als een mongool wc-papier ????  blikvoer,corona crisis stoor verschrikkelijk achterlijke femke halsema debiele merkingen gooi klote stad dicht markten plat goeie burgemeester grote idioot eigen zin gaat,4,3,1,1,1,2,1,1,1,2
8963,1.238866841226883e+18,1.0,@ronvrn Alleen tokkies hamsteren? Was het maar waar. Vanmorgen mogen aanschouwen hoe een \keurige\ mijnheer,vraagje coronacrisis doos mondmaskers koop slechte tijden gaan onverantwoorde politici ambtenaren volgende gelegenheid terug opeisen ndeblock n willen antwoorden marc,6,2,0,1,1,0,3,2,0,3
8964,1.2388640283715052e+18,1.0,omdat al die tokkies die als een gek aan het hamsteren zijn,geloof woord clown zegt ndat alexander croo neen soort mentaal gehandicapte nnin datzelfde gesprek feit afrikanen blanken verwijten corona geïmporteerd,2,3,2,3,1,2,2,1,0,0
8965,1.2388696841009644e+18,2.0,@Soph_tieke Gebruikt gij nu serieus \yolo\ in de context van corona????? 😭😭 Het boeit mij niet gij sterft door uw debiel gedrag maar wel het feit dat ge mensen kunt besmetten die een laag immuunsysteem hebben of dergelijke en die dan zullen sterven,koning ggd tilburg burgemeester zn flikker geven niks hand verantwoordelijk tilburgse corona uitbraak,2,0,0,1,0,0,1,0,1,1
8966,1.2387839305407242e+18,2.0,Advertentie uit de jaren zeventig uit de oude doos van collega Erwin Boers... #anderetijden #coronavirus https://t.co/XvjDMATLjA,tijden corona pakjesbezorger spuwt doos levering via,1,0,0,0,0,0,0,0,0,1
8967,1.238785245459157e+18,1.0,kunnen alle tokkies even ophouden met hamsteren,nieuws nacional ey hersenloze malloot tekening maken eigen achterlijke volk carnaval gingen vieren italië kwamen alvast bedankt oja achterlijk hol gekropen,3,0,0,2,0,0,2,0,0,1
8968,1.2387906514808873e+18,1.0,@JohanKraakman Niet iedereen die gisteren boodschappen kon doen is een tokkie en niet iedereen is aan het hamsteren geslagen.,nicht werkt verpleegster n rusthuis covid besmetting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8969,1.2387876484724326e+18,1.0,kunnen mensen stoppen met zo achterlijk hard te hamsteren??? zijn jullie dom of doen jullie alsof,debiel nrt aangifte gedaan rivmnn,2,1,0,0,0,0,0,0,0,0
8970,1.238796355222614e+18,0.0,Het niveau van een beschaving wordt hopelijk niet afgemeten door dit achterlijk idioot deel van de bevolking. Anders staan we er slecht voor. Ik wens niemand eender welke ziekte toe maar als er zo\n pipo #COVID19 blijkt te hebben = geen medelijden. Sorry!\\n\\nhttps://t.co/paNvhWheSz,geef corona flikker zon,0,3,2,0,2,1,0,0,0,0
